"","Date","Y_ndx_loss","ndx_loss_l1","ndx_loss_l2","ndx_price","ndx_vol","aex_return","gdaxi_return","hsi_return","topx_return","rut_return","ssec_return","irts_return","n100_return","vix_return","mktrf","smb","hml","rmw","cma","rf","umd","dxy_return","oil_return","gold_return","wheat_return","silver_return","natgas_return","libor_1m","libor_3m","libor_6m","fedrate","baa10y","ust1m","ust3m","ust1y","ust2y","ust5y","ust10y","ust20y","ust30y","capacity_monthly","capacity_yoy","energy_monthly","energy_yoy","housing_monthly","housing_yoy","unemp_monthly","unemp_yoy","manufac_monthly","manufac_yoy","m2_monthly","m2_yoy","indpro_monthly","indpro_yoy","cpi_monthly","cpi_yoy","gdp_quarterly","gdp_yoy"
"3255",18933,-1.07691411921372,-0.422564079349745,-0.345794162570582,16144.5,5325110000,0.0677556853179534,0.937348359418939,-0.217258904235938,-0.638229195195428,0.158354893578399,-1.09610451971862,-0.865033369398713,0.134605428592572,-2.31565508836076,0.24,-0.33,-0.54,0.42,0.13,0,-0.01,0.223689816787397,-0.202188392007614,-0.35652609882457,-0.721229225462527,-2.34375,6.86463555726957,0.08088,0.145,0.22075,0.08,1.71,0.05,0.05,0.15,0.46,1.15,1.56,1.97,1.96,1.33590510174559,6.33104047537449,20.4725110848474,168.81873540837,0.769230769230769,2.27716330513988,-6.25,-34.7826086956522,0.409461425704658,16.4156078716653,0.724565093993129,12.7454068802025,1.25487828760748,4.01880343298504,0.45302,3.035619,2.30380671569505,10.0765395211672
"3256",18939,0.710637774294,0.142731570511832,-0.0803854586742848,16219.94,5574660000,-0.259844825062216,-0.048834086192163,-0.429182996247355,-0.303710162533925,0.232216194249331,0.202290220521855,0.939343109139123,-0.0349573956740236,4.49028519417476,0.18,0.02,0.07,-0.5,-0.08,0,0.51,-0.286259541984729,0.873846153846146,0.60559348161198,0.195694716242661,1.5940708843988,-1.61348803480784,0.09113,0.14563,0.219,0.08,1.67,0.04,0.06,0.16,0.45,1.13,1.51,1.91,1.89,1.33590510174559,6.33104047537449,20.4725110848474,168.81873540837,0.769230769230769,2.27716330513988,-6.25,-34.7826086956522,0.409461425704658,16.4156078716653,0.724565093993129,12.7454068802025,1.25487828760748,4.01880343298504,0.45302,3.035619,2.30380671569505,10.0765395211672
"3257",18940,1.44494985801428,0.710637774294,0.142731570511832,15985.57,5369110000,-0.295991878569952,-0.0377028788796642,0.199323447116496,-0.808266428199411,-0.632469654896378,0.239265029050796,-0.0670076013422963,-0.157363290641245,3.25204432357979,-0.35,-0.15,0.45,0.58,0.28,0,-0.9,-0.0956937799043098,2.6354319180088,0.153223158585967,1.3671875,-0.912907038350247,-8.25502119034456,0.08925,0.1495,0.21513,0.08,1.67,0.04,0.04,0.14,0.41,1.08,1.46,1.86,1.83,1.33590510174559,6.33104047537449,20.4725110848474,168.81873540837,0.769230769230769,2.27716330513988,-6.25,-34.7826086956522,0.409461425704658,16.4156078716653,0.724565093993129,12.7454068802025,1.25487828760748,4.01880343298504,0.45302,3.035619,2.30380671569505,10.0765395211672
"3258",18941,-0.293389600746171,1.44494985801428,0.710637774294,16032.47,4570460000,-0.0662438509758656,0.170568568127995,0.737553061625028,-0.535474571149757,-1.55357898622915,-0.414604862763398,-0.566996207508807,-0.0671307444215864,5.34307618992823,-1.07,-0.31,0.94,1.37,-0.07,0,-0.92,0.947211579395488,-3.43556823585354,0.950715768768433,3.1470777135517,1.86731378274997,-1.98835107451296,0.08925,0.15438,0.2195,0.08,1.66,0.06,0.05,0.17,0.51,1.23,1.56,1.96,1.92,1.33590510174559,6.33104047537449,20.4725110848474,168.81873540837,0.769230769230769,2.27716330513988,-6.25,-34.7826086956522,0.409461425704658,16.4156078716653,0.724565093993129,12.7454068802025,1.25487828760748,4.01880343298504,0.45302,3.035619,2.30380671569505,10.0765395211672
"3259",18946,-0.7452536024194,0.066481932902005,-1.04425581335877,16309.77,5533020000,0.354748262830682,0.339068986278795,0.248499978482281,0.388121140840933,-0.449523541947804,-0.163815650090943,0.401282309951357,0.470254751608099,1.22774086999748,-0.02,-0.47,0.71,0.57,0.48,0,-0.18,0.294334069168507,-0.0247310498330781,-0.096364901761346,1.13219094247246,-0.935132575757583,4.71717804216239,0.09113,0.15788,0.22538,0.08,1.7,0.06,0.05,0.18,0.53,1.26,1.63,2.05,2.01,1.33590510174559,6.33104047537449,20.4725110848474,168.81873540837,0.769230769230769,2.27716330513988,-6.25,-34.7826086956522,0.409461425704658,16.4156078716653,0.724565093993129,12.7454068802025,1.25487828760748,4.01880343298504,0.45302,3.035619,2.30380671569505,10.0765395211672
"3260",18947,0.0104232003271703,-0.7452536024194,0.066481932902005,16308.07,5049320000,0.399655009049934,0.614417065461867,1.27159680373803,0.11276433718001,0.170329525468483,-0.32592453304169,-1.33188942973251,0.3928178714046,-0.727707701637356,0.5,-0.17,-0.72,0.18,-0.64,0,0.32,0.534535164028933,-0.111317254174384,-0.66984620331172,-1.93645990922844,-0.649221332696062,3.18915686665336,0.08888,0.16,0.22775,0.08,1.72,0.06,0.05,0.17,0.54,1.27,1.63,2.06,2.02,1.33590510174559,6.33104047537449,20.4725110848474,168.81873540837,0.769230769230769,2.27716330513988,-6.25,-34.7826086956522,0.409461425704658,16.4156078716653,0.724565093993129,12.7454068802025,1.25487828760748,4.01880343298504,0.45302,3.035619,2.30380671569505,10.0765395211672
"3261",18948,-1.07247516107057,0.0104232003271703,-0.7452536024194,16482.97,5391360000,0.129461584996981,0.020125727326544,-0.247727094188397,-0.609021713160038,-1.16489491704823,0.442374888859675,1.97671392525374,0.0115294541524109,4.5204639877542,-0.47,-0.63,-0.25,0.81,0.16,0,0.02,-0.0938281901584689,-3.02129767211492,0.868580060422968,1.48102437519284,0.894002565747284,-6.97315047324705,0.08875,0.1575,0.22863,0.08,1.74,0.06,0.05,0.18,0.52,1.24,1.6,2.04,2,1.33590510174559,6.33104047537449,20.4725110848474,168.81873540837,0.769230769230769,2.27716330513988,-6.25,-34.7826086956522,0.409461425704658,16.4156078716653,0.724565093993129,12.7454068802025,1.25487828760748,4.01880343298504,0.45302,3.035619,2.30380671569505,10.0765395211672
"3262",18949,-0.548262843407462,-1.07247516107057,0.0104232003271703,16573.34,4875310000,-0.303297606244802,-0.180910496685459,-1.28794919937872,-0.138347871307041,-0.564533275826856,-0.470847490994855,-2.25018307702549,-0.425820118019186,2.80537096403442,0.06,-0.75,-0.07,1.26,-0.09,0,0.92,-0.302619221538132,0.766087844739541,-0.465315291223193,-0.273639404074187,-1.05693964318354,1.78571428571429,0.09113,0.15963,0.2235,0.08,1.73,0.12,0.05,0.18,0.52,1.22,1.59,2.01,1.97,1.33590510174559,6.33104047537449,20.4725110848474,168.81873540837,0.769230769230769,2.27716330513988,-6.25,-34.7826086956522,0.409461425704658,16.4156078716653,0.724565093993129,12.7454068802025,1.25487828760748,4.01880343298504,0.45302,3.035619,2.30380671569505,10.0765395211672
"3263",18953,0.45333063101231,1.16065922740981,-0.548262843407462,16306.72,5434380000,-0.786079338038443,-0.274010409672783,-0.393733006466678,-0.0836378042875398,-0.504126754942587,0.609663581915308,-5.54840057085176,-0.358428161380099,7.03517587939699,-0.61,0.05,2.76,1.25,1.59,0,0.61,0.541497448713939,0.827749310208902,-2.44165946413138,2.76427703523694,-1.94915254237288,-5.4491609081935,0.09238,0.16963,0.24388,0.08,1.71,0.07,0.05,0.2,0.63,1.33,1.63,2.03,1.98,1.33590510174559,6.33104047537449,20.4725110848474,168.81873540837,0.769230769230769,2.27716330513988,-6.25,-34.7826086956522,0.409461425704658,16.4156078716653,0.724565093993129,12.7454068802025,1.25487828760748,4.01880343298504,0.45302,3.035619,2.30380671569505,10.0765395211672
"3264",18960,1.6056841658516,-2.33164727891285,2.09087226696791,16135.92,6631470000,0.68830520834666,0.156124648031333,-0.947986173056059,-1.83880945903737,-0.176287357877139,-0.039073093957735,3.10435515735695,0.654181238112766,-19.77638645086,1.11,-1.3,-0.79,0.38,-0.33,0,1.27,0.260172754709127,-10.7763023493361,-0.16803898504453,-2.18049666868565,-1.33292941532869,-10.8867266385166,0.09925,0.17088,0.246,0.08,1.81,0.07,0.06,0.21,0.51,1.18,1.52,1.93,1.87,1.33590510174559,6.33104047537449,20.4725110848474,168.81873540837,0.769230769230769,2.27716330513988,-6.25,-34.7826086956522,0.409461425704658,16.4156078716653,0.724565093993129,12.7454068802025,1.25487828760748,4.01880343298504,0.45302,3.035619,2.30380671569505,10.0765395211672
"3265",18961,1.60015666909603,1.6056841658516,-2.33164727891285,15877.72,6320260000,-1.22234787359754,-1.18272139133531,-1.58048049155972,-1.03311299063886,-1.92098398912389,0.0334128910436598,0.432654754930673,-1.00880033525087,18.4233544609475,-1.95,0.16,-1.13,-0.11,0.42,0,-0.14,-0.363296657670758,-5.35203205495134,-0.488133310890425,-4.17956656346749,-0.149129347778407,-5.91264936135146,0.094,0.17325,0.24325,0.07,1.81,0.11,0.05,0.24,0.52,1.14,1.43,1.85,1.78,1.33590510174559,6.33104047537449,20.4725110848474,168.81873540837,0.769230769230769,2.27716330513988,-6.25,-34.7826086956522,0.409461425704658,16.4156078716653,0.724565093993129,12.7454068802025,1.25487828760748,4.01880343298504,0.45302,3.035619,2.30380671569505,10.0765395211672
"3266",18962,-0.71194100916253,1.60015666909603,1.6056841658516,15990.76,5418340000,1.7121393380414,2.46713107767947,0.782355552185577,0.435086991469396,-2.34150314610706,0.36471693043483,2.51001026850001,2.11897999553575,14.453842793165,-1.61,-0.48,1.1,2.3,0.75,0,-0.31,0.0416710073966103,-1.05836105231328,0.4510599909788,0.61389337641357,-2.04700197671865,-6.76592949419751,0.10263,0.17463,0.2695,0.08,1.81,0.09,0.06,0.25,0.56,1.15,1.43,1.84,1.77,0.942182360823495,6.64434991627868,-8.10159926310734,133.591724421601,8.9058524173028,10.8090614886731,-6.66666666666666,-37.3134328358209,1.0612280078003,18.3785762061611,0.946666540381308,12.4901711408865,0.889890284084963,4.48158304458974,0.38518,3.21432,2.30380671569505,10.0765395211672
"3267",18963,1.74300658630359,-0.71194100916253,1.60015666909603,15712.04,5900290000,-1.50499557354244,-1.35438809203583,0.549517898534684,-0.535435835476116,2.74343567084322,-0.0852557391202922,0.178410545782174,-1.42755928064278,-10.1863749940111,1.51,1,1.27,-0.65,0.05,0,-0.25,0.135374362178481,1.77261613691931,-1.17310282891782,3.59666024405909,-0.0852056146015442,-4.74401127289807,0.1035,0.18013,0.26775,0.08,1.8,0.05,0.05,0.27,0.63,1.21,1.44,1.87,1.76,0.942182360823495,6.64434991627868,-8.10159926310734,133.591724421601,8.9058524173028,10.8090614886731,-6.66666666666666,-37.3134328358209,1.0612280078003,18.3785762061611,0.946666540381308,12.4901711408865,0.889890284084963,4.48158304458974,0.38518,3.21432,2.30380671569505,10.0765395211672
"3268",18967,-3.02596969865254,-0.853612898134163,1.74300658630359,16325.66,5116490000,0.804174976043087,1.38965245834208,-1.75586082874812,-0.527106126076427,2.04553788437398,-0.502465437881283,-2.76875307206311,1.26915671929149,-11.3791979132703,1.19,0.83,0.63,0.09,0.62,0,-0.97,0.218476903870156,4.86519054074409,-0.252525252525253,0.314663310258024,-0.966807752283354,-11.4956437560503,0.10313,0.19,0.27625,0.08,1.79,0.05,0.05,0.28,0.65,1.21,1.43,1.84,1.75,0.942182360823495,6.64434991627868,-8.10159926310734,133.591724421601,8.9058524173028,10.8090614886731,-6.66666666666666,-37.3134328358209,1.0612280078003,18.3785762061611,0.946666540381308,12.4901711408865,0.889890284084963,4.48158304458974,0.38518,3.21432,2.30380671569505,10.0765395211672
"3269",18968,-0.420687433157375,-3.02596969865254,-0.853612898134163,16394.34,4615390000,3.51348226558586,2.81617524197391,2.71647469868578,2.17248426219744,2.28312560049917,0.161092418392523,1.54555598710291,3.17799510258711,-19.4628440029433,2.22,-0.15,-1.79,-1.47,-0.44,0,0.99,0.0415239281636108,3.33237575409364,0.286919831223624,0.282308657465496,1.16519704876731,1.39458572600493,0.102,0.19825,0.28338,0.08,1.75,0.05,0.06,0.31,0.7,1.26,1.48,1.88,1.8,0.942182360823495,6.64434991627868,-8.10159926310734,133.591724421601,8.9058524173028,10.8090614886731,-6.66666666666666,-37.3134328358209,1.0612280078003,18.3785762061611,0.946666540381308,12.4901711408865,0.889890284084963,4.48158304458974,0.38518,3.21432,2.30380671569505,10.0765395211672
"3270",18969,1.49301527234399,-0.420687433157375,-3.02596969865254,16149.57,4515600000,-1.00027302737719,-0.802140390060923,0.0550791663991198,0.622659999497455,0.795035024375635,1.18159270751688,-2.08907560984495,-0.847601288353958,-9.09090493791252,0.47,0.34,-0.83,-0.97,0.2,0,-0.51,-0.498080315450871,0.681123158187391,0.044878267698877,-1.000938379731,-0.431360341530652,2.88565264293419,0.10138,0.2005,0.28813,0.08,1.79,0.04,0.07,0.29,0.68,1.27,1.52,1.93,1.87,0.942182360823495,6.64434991627868,-8.10159926310734,133.591724421601,8.9058524173028,10.8090614886731,-6.66666666666666,-37.3134328358209,1.0612280078003,18.3785762061611,0.946666540381308,12.4901711408865,0.889890284084963,4.48158304458974,0.38518,3.21432,2.30380671569505,10.0765395211672
"3271",18970,-1.12950375768519,1.49301527234399,-0.420687433157375,16331.98,4426210000,-0.728325728325736,-0.304900398990507,1.0750985441018,-0.571859517340581,-2.26704081721142,0.975203896559995,1.22835192499674,-0.486147762159266,8.44221105527638,-1.07,-1.07,1.57,1.42,0.98,0,-0.05,0.396287412660335,-2.15380367251139,-0.493439497588885,-2.2432859399684,-1.85797230906655,-0.0262123197902986,0.10463,0.20088,0.28875,0.08,1.81,0.03,0.06,0.28,0.7,1.26,1.49,1.91,1.87,0.942182360823495,6.64434991627868,-8.10159926310734,133.591724421601,8.9058524173028,10.8090614886731,-6.66666666666666,-37.3134328358209,1.0612280078003,18.3785762061611,0.946666540381308,12.4901711408865,0.889890284084963,4.48158304458974,0.38518,3.21432,2.30380671569505,10.0765395211672
"3272",18974,1.04243419109532,1.52724899246754,-1.12950375768519,15914.9,4865990000,-0.635778733772413,-0.0101771007552186,-0.171447241424718,0.134144612954831,-1.4155900500478,0.401874028375749,-3.97953171034269,-0.791335068519862,8.6677255929521,-1.04,-0.29,-0.98,0.3,-0.31,0,-1.91,0.228928199791882,-0.725142936828889,0.190700544057427,0.447570332480818,0.586642599277974,-3.33757961783439,0.10975,0.20275,0.29513,0.08,1.82,0.01,0.05,0.27,0.66,1.21,1.42,1.86,1.81,0.942182360823495,6.64434991627868,-8.10159926310734,133.591724421601,8.9058524173028,10.8090614886731,-6.66666666666666,-37.3134328358209,1.0612280078003,18.3785762061611,0.946666540381308,12.4901711408865,0.889890284084963,4.48158304458974,0.38518,3.21432,2.30380671569505,10.0765395211672
"3273",18975,-2.35439745144488,1.04243419109532,1.52724899246754,16289.6,5343920000,-0.925925925925926,-1.07644996837736,-1.33014229429195,-0.218388073584656,-0.955979959600926,-0.5312758585655,0.046508923899775,-0.827889675195068,7.77941938844999,-0.76,-0.35,1.64,0.41,0.17,0,-0.29,0.259551495016611,-0.870908835510612,-0.890108044561376,0,-1.80798564378645,-1.23879810226674,0.1075,0.21088,0.29113,0.08,1.82,0.02,0.05,0.26,0.67,1.23,1.44,1.87,1.82,0.942182360823495,6.64434991627868,-8.10159926310734,133.591724421601,8.9058524173028,10.8090614886731,-6.66666666666666,-37.3134328358209,1.0612280078003,18.3785762061611,0.946666540381308,12.4901711408865,0.889890284084963,4.48158304458974,0.38518,3.21432,2.30380671569505,10.0765395211672
"3274",18976,2.61307828307632,-2.35439745144488,1.04243419109532,15863.94,4906480000,-0.0373831775700888,0.147474109525578,-0.9104351633846,0.521326774106929,1.64648407908984,-0.37948665819679,-0.504258107837627,0.229474952160952,-11.8775610725245,1.62,0.02,-1.91,0.04,-0.36,0,0.48,-0.0621310966138429,0.453450474705976,-0.440578400361511,-3.7555697008275,-1.73162151048568,1.46784093941821,0.10863,0.21563,0.3015,0.08,1.83,0.03,0.05,0.29,0.69,1.26,1.47,1.91,1.86,0.942182360823495,6.64434991627868,-8.10159926310734,133.591724421601,8.9058524173028,10.8090614886731,-6.66666666666666,-37.3134328358209,1.0612280078003,18.3785762061611,0.946666540381308,12.4901711408865,0.889890284084963,4.48158304458974,0.38518,3.21432,2.30380671569505,10.0765395211672
"3275",18977,0.393849195092779,2.61307828307632,-2.35439745144488,15801.46,7668770000,0.790498542800402,1.03415857098088,0.233724268554913,1.46061186432136,-1.94758703352442,0.75078058212205,4.13367942894225,0.880809310108765,6.63555693957714,-1.2,-0.85,2.78,0.64,0.65,0,-1.14,-0.486996166200393,2.04542248554098,1.9289685691592,1.91798941798942,4.40301283243444,-0.946870068385061,0.10388,0.21363,0.3115,0.08,1.87,0.04,0.05,0.26,0.64,1.19,1.44,1.91,1.87,0.942182360823495,6.64434991627868,-8.10159926310734,133.591724421601,8.9058524173028,10.8090614886731,-6.66666666666666,-37.3134328358209,1.0612280078003,18.3785762061611,0.946666540381308,12.4901711408865,0.889890284084963,4.48158304458974,0.38518,3.21432,2.30380671569505,10.0765395211672
"3276",18981,-2.2949082523017,1.10002493440479,0.393849195092779,15986.28,4581720000,-1.12349358559026,-1.88015599075181,-1.93065641973334,-2.17388017959456,-1.56660417159438,-1.06712604062401,-1.60512933893433,-0.992635043209262,6.02689383402874,-1.27,-0.21,-0.41,0.03,0.16,0,-0.37,-0.0207103655379476,-3.15804314112507,-0.559929038696081,0.354838709677419,-1.030790420758,3.90243902439025,0.1035,0.21425,0.31663,0.08,1.89,0.03,0.07,0.27,0.65,1.17,1.43,1.9,1.85,0.942182360823495,6.64434991627868,-8.10159926310734,133.591724421601,8.9058524173028,10.8090614886731,-6.66666666666666,-37.3134328358209,1.0612280078003,18.3785762061611,0.946666540381308,12.4901711408865,0.889890284084963,4.48158304458974,0.38518,3.21432,2.30380671569505,10.0765395211672
"3277",18982,-1.21266486011754,-2.2949082523017,1.10002493440479,16180.14,4107900000,1.56219283645467,1.36334973132621,0.995697489454765,1.46600526443212,2.94746257315558,0.877203454283572,1.01820703114968,1.76489102815072,-8.13292924648318,2.06,0.67,0.19,-1.08,-0.19,0,0.58,-0.0621439668565534,3.50851652351142,-0.323353961086021,2.73224043715847,1.01907968574635,0.912884715701621,0.10425,0.216,0.3255,0.08,1.88,0.03,0.07,0.29,0.7,1.24,1.48,1.92,1.89,0.942182360823495,6.64434991627868,-8.10159926310734,133.591724421601,8.9058524173028,10.8090614886731,-6.66666666666666,-37.3134328358209,1.0612280078003,18.3785762061611,0.946666540381308,12.4901711408865,0.889890284084963,4.48158304458974,0.38518,3.21432,2.30380671569505,10.0765395211672
"3278",18983,-0.791525907686829,-1.21266486011754,-2.2949082523017,16308.21,3935010000,0.920059358668301,0.945334631498804,0.570276078920985,0.08731895278177,0.860515677525541,-0.0691645096606518,1.80680012710518,1.04554849806129,-11.3279438362684,0.97,0.18,-0.36,0.35,0.08,0,0.95,-0.424914498911801,2.41912798874824,0.766262095195471,1.87734668335419,1.28877433117057,2.76557249935383,0.10275,0.21138,0.32638,0.08,1.86,0.03,0.08,0.28,0.68,1.23,1.46,1.89,1.86,0.942182360823495,6.64434991627868,-8.10159926310734,133.591724421601,8.9058524173028,10.8090614886731,-6.66666666666666,-37.3134328358209,1.0612280078003,18.3785762061611,0.946666540381308,12.4901711408865,0.889890284084963,4.48158304458974,0.38518,3.21432,2.30380671569505,10.0765395211672
"3279",18990,0.375416666414003,-0.014252219404115,0.47587143503848,16429.1,3750920000,-0.603033897247024,-0.698146419689676,-0.833399196582902,-0.30074512972439,0.121927155034989,-0.912129007607618,-1.36559640142702,-0.399077362428151,-3.36373983102966,0.06,-0.02,0.17,0.69,0.01,0,0.41,-0.280665280665277,0.749901328772521,-0.281736824660266,0.542437779195916,-1.13798624031847,-0.764488286066577,0.10425,0.22375,0.35438,0.08,1.85,0.01,0.05,0.38,0.75,1.29,1.55,2,1.96,0.942182360823495,6.64434991627868,-8.10159926310734,133.591724421601,8.9058524173028,10.8090614886731,-6.66666666666666,-37.3134328358209,1.0612280078003,18.3785762061611,0.946666540381308,12.4901711408865,0.889890284084963,4.48158304458974,0.38518,3.21432,2.30380671569505,10.0765395211672
"3280",18991,0.663578650078206,0.375416666414003,-0.014252219404115,16320.08,3392580000,0.518766015173591,0.205712122884768,0.110324024301595,-0.333168249966237,-0.0200467321381269,0.616858458890272,0.378678274434812,0.37788560505807,2.24188187363528,-0.15,0.08,-0.4,-0.83,-0.42,0,-1.05,0.0416970707807693,0.326455993732045,0.421029305855639,-1.01555061885116,0.787815126050419,-11.5059642147117,0.10188,0.21438,0.34513,0.08,1.85,0.06,0.05,0.38,0.73,1.27,1.52,1.97,1.93,0.942182360823495,6.64434991627868,-8.10159926310734,133.591724421601,8.9058524173028,10.8090614886731,-6.66666666666666,-37.3134328358209,1.0612280078003,18.3785762061611,0.946666540381308,12.4901711408865,0.889890284084963,4.48158304458974,0.38518,3.21432,2.30380671569505,10.0765395211672
"3281",18996,3.12013774184215,1.34555262859682,-1.11329111131808,15771.78,5031850000,0.120750395239699,0.823183462925853,0.0648342087455296,1.90179337760311,-0.16207294250485,-0.204586799504168,-0.0104760437528931,0.833053948078077,1.86746987951806,-0.29,-0.07,3.62,0.63,1.46,0,0.39,0.0519696497245727,1.32912225292802,0.811381571634984,1.58311345646438,1.08819657744625,-2.56880733944954,0.10371,0.216,0.34286,0.08,1.84,0.06,0.08,0.38,0.77,1.37,1.66,2.1,2.07,-0.282342056269803,4.90287224152272,1.82774947225505,102.534367973324,4.38084112149533,7.45640408899579,-7.14285714285715,-41.7910447761194,2.71635999232426,18.849375223575,1.09307049601006,12.7381070716689,-0.307419876656555,2.97074571780263,0.37934,3.484143,3.46481570985035,11.9417047431992
"3282",18997,0.0407056147118466,3.12013774184215,1.34555262859682,15765.36,4790820000,-0.438901874968913,0.737589776512894,-1.6427334837852,0.445764498428739,-3.30007336679545,-1.02283689122975,-2.24210824735914,0.33249246470881,16.6765227675931,-2.28,-0.94,2.6,1.41,1.23,0,-0.71,-0.0934967795553744,1.07792207792208,0.584343991179708,-1.2012987012987,0.48615331191943,4.43906376109766,0.102,0.22557,0.34,0.08,1.8,0.05,0.09,0.41,0.83,1.43,1.71,2.12,2.09,-0.282342056269803,4.90287224152272,1.82774947225505,102.534367973324,4.38084112149533,7.45640408899579,-7.14285714285715,-41.7910447761194,2.71635999232426,18.849375223575,1.09307049601006,12.7381070716689,-0.307419876656555,2.97074571780263,0.37934,3.484143,3.46481570985035,11.9417047431992
"3283",18998,1.09842084164269,0.0407056147118466,3.12013774184215,15592.19,4238070000,-1.85451139556666,-1.35031573125201,0.722958888561484,-2.07231018943053,0.563942750574252,-0.253030720803913,-2.58227209683521,-1.64686727805833,-0.608205778003041,0,0.38,1.75,-0.56,-0.01,0,0.71,0.155973796402196,2.10715662341,-1.96755453250027,-1.93887610910286,-4.21598272138229,-1.80319422977847,0.10414,0.23129,0.36657,0.08,1.78,0.04,0.1,0.45,0.88,1.47,1.73,2.12,2.09,-0.282342056269803,4.90287224152272,1.82774947225505,102.534367973324,4.38084112149533,7.45640408899579,-7.14285714285715,-41.7910447761194,2.71635999232426,18.849375223575,1.09307049601006,12.7381070716689,-0.307419876656555,2.97074571780263,0.37934,3.484143,3.46481570985035,11.9417047431992
"3284",19003,-0.384874641191808,-1.47101110959542,-0.142635511752998,15905.1,4338530000,1.19255493901414,1.10056461488799,-0.0314993257965142,-0.44395895133489,1.05257116953822,-0.725689837094768,1.92549718586095,0.992581679650581,-5.10309278350515,1.1,-0.19,-0.3,-1.25,0.37,0,-0.09,-0.385456818418575,3.91755217001665,1.12322064056938,1.08267716535433,1.60384923817161,4.16768815886246,0.113,0.24443,0.38614,0.08,1.76,0.04,0.11,0.46,0.9,1.51,1.75,2.13,2.08,-0.282342056269803,4.90287224152272,1.82774947225505,102.534367973324,4.38084112149533,7.45640408899579,-7.14285714285715,-41.7910447761194,2.71635999232426,18.849375223575,1.09307049601006,12.7381070716689,-0.307419876656555,2.97074571780263,0.37934,3.484143,3.46481570985035,11.9417047431992
"3285",19004,2.57452012247644,-0.384874641191808,-1.47101110959542,15495.62,4302020000,1.03406403783473,0.429750448662983,2.79332880071914,1.63779305624062,-0.817952391131651,0.84069227327634,1.08746748566235,0.923149464750129,-4.29114068441066,0.12,-0.85,0.5,0.76,0.27,0,1.24,-0.73206442166911,1.65085622767033,0.472891235015954,-1.62284972411555,1.72761553977023,14.3092492351142,0.11014,0.23843,0.38371,0.08,1.77,0.04,0.12,0.48,0.92,1.5,1.74,2.13,2.08,-0.282342056269803,4.90287224152272,1.82774947225505,102.534367973324,4.38084112149533,7.45640408899579,-7.14285714285715,-41.7910447761194,2.71635999232426,18.849375223575,1.09307049601006,12.7381070716689,-0.307419876656555,2.97074571780263,0.37934,3.484143,3.46481570985035,11.9417047431992
"3286",19005,-0.748405033164206,2.57452012247644,-0.384874641191808,15611.59,4374020000,0.112595516421232,0.132851810582177,0.113104695197198,-0.682394421995086,-0.763771318316973,-1.17232511490627,-5.9406001984127,-0.0226303801903832,15.266730121071,-1.57,0.86,2.41,1.17,1.02,0,-0.27,-0.136957437842389,-0.654466125318151,-0.328371278458844,-1.45166611679314,-0.193965517241371,-12.0856495779288,0.10629,0.23914,0.39686,0.08,1.8,0.05,0.12,0.47,0.91,1.47,1.7,2.1,2.05,-0.282342056269803,4.90287224152272,1.82774947225505,102.534367973324,4.38084112149533,7.45640408899579,-7.14285714285715,-41.7910447761194,2.71635999232426,18.849375223575,1.09307049601006,12.7381070716689,-0.307419876656555,2.97074571780263,0.37934,3.484143,3.46481570985035,11.9417047431992
"3287",19010,1.07108389061428,2.56751554454095,-0.748405033164206,15047.84,4665340000,-1.48722674448369,-1.01143988974326,-0.43459356520741,-0.419286156510005,-3.0627446813017,0.797602032489793,-7.29089688743652,-1.05801847310534,18.759769736333,-2.08,-0.91,1.37,0.8,0.96,0,0.13,0.493386521100146,1.9088523025531,-0.231213872832372,3.70869858395145,2.51407620793504,0.49272641952137,0.10371,0.254,0.42986,0.08,1.78,0.05,0.16,0.58,1.06,1.65,1.87,2.24,2.18,-0.282342056269803,4.90287224152272,1.82774947225505,102.534367973324,4.38084112149533,7.45640408899579,-7.14285714285715,-41.7910447761194,2.71635999232426,18.849375223575,1.09307049601006,12.7381070716689,-0.307419876656555,2.97074571780263,0.37934,3.484143,3.46481570985035,11.9417047431992
"3288",19011,1.33826515965083,1.07108389061428,2.56751554454095,14846.46,5102050000,0.371573340262427,0.235599040358698,0.0624979782505365,-2.96505221443808,-1.59533424198248,-0.32871376411715,3.45387399904933,0.146189066245169,4.65115819872058,-1.01,-0.36,-0.67,0.24,0.09,0,-0.43,-0.229813015773529,1.66237415125264,1.69949787562765,3.57607282184655,3.14642142461788,-5.88372636002803,0.10914,0.25514,0.44714,0.08,1.77,0.05,0.17,0.57,1.04,1.62,1.83,2.2,2.14,-0.282342056269803,4.90287224152272,1.82774947225505,102.534367973324,4.38084112149533,7.45640408899579,-7.14285714285715,-41.7910447761194,2.71635999232426,18.849375223575,1.09307049601006,12.7381070716689,-0.307419876656555,2.97074571780263,0.37934,3.484143,3.46481570985035,11.9417047431992
